16253	72745
24351	55699
19727	36279
7066	74953
40336	60385
22922	65204
43667	47883
40695	75751
44699	61345
2587	56212
17793	33658
22422	52300
4758	30540
12394	19376
16195	22443
16152	48332
10657	32642
34084	78058
35175	73333
66478	75794
37054	57256
37711	48230
7076	48884
3850	57826
19312	80715
37230	64542
11097	73010
67342	74265
38937	51771
25393	79126
15730	69128
10188	26627
50515	63893
28184	66729
6945	56035
38496	67380
13958	33557
32752	60256
27447	27733
30785	41468
3431	67371
4773	22475
36582	42123
8186	37283
15124	33386
30355	69401
36352	44016
20510	42751
19405	61533
14969	17711
67068	67245
75653	75708
52447	52725
26473	38444
28571	32125
23864	26046
30037	55993
56778	68107
36795	81300
68418	74675
24236	76224
22060	46053
47276	48529
31501	47421
13949	45848
1372	3544
6646	27038
7663	45361
20292	26831
28183	39399
31987	39016
16527	70614
53877	76879
12197	76370
2594	26721
8790	26600
8640	41572
10644	63602
34578	61141
34586	65158
6973	38310
10073	35594
5284	46344
3525	71718
29423	43680
70039	81239
15509	78535
14424	31306
25547	65168
4925	64444
50583	73823
27711	64327
6629	59691
62847	64431
22592	39551
8395	69490
1434	15311
39896	70409
21494	31010
2459	63329
2873	34417
33868	42427
23924	70648
22517	53366
6163	18682
66638	74969
56871	62738
20077	54748
2546	4422
68366	75296
33020	50683
24578	39183
37057	67550
59513	76073
52976	68743
27710	47949
14789	42057
32752	69002
41938	72633
7557	80715
10208	63655
27803	64774
11047	63269
58679	75820
70134	79275
16761	67639
40218	74682
10112	40692
48275	70692
26273	79538
43759	50790
17375	44024
22996	74931
20209	67085
16536	24875
36530	37492
22416	51628
9105	74885
1811	59881
1003	6955
967	81217
39870	73225
8283	60345
4064	65330
29508	48099
4671	57059
44451	79812
75744	79009
21473	35894
29392	59966
2549	10498
44987	55020
13560	29135
27367	66457
43079	78276
57917	65974
3734	5125
4998	61529
11794	53471
809	12626
15873	67486
7297	32449
9439	64737
66264	73672
24665	29668
19247	72505
35030	74614
12254	64964
51706	72880
26558	37817
7668	54683
58541	80044
11106	49414
54618	65537
5130	61514
41093	59819
7833	43667
27738	64316
2344	45695
21911	27029
43774	61950
5647	13614
37246	40013
77018	80654
17106	56086
65153	75692
10240	26452
2138	15561
54378	70136
52547	54473
23320	51628
64206	69570
24704	65826
913	6863
37661	74843
36161	43266
34326	63170
4669	38834
29835	43755
41450	43431
1789	39518
6413	64612
57485	67044
2845	29332
8153	30119
8889	33978
11259	27303
23251	29026
12233	16907
13668	64621
11225	73697
16234	67325
33706	58567
32916	45694
42743	80457
11769	47181
33779	54937
10776	53877
15598	69143
50709	66616
17599	80993
21141	74713
1223	54828
38561	62011
38723	70699
73964	80651
31628	80681
12527	57050
42254	49279
14005	57399
4019	50395
67085	68656
26417	36020
6420	14474
35251	71372
13318	65709
3615	71555
30304	39645
30747	42364
6673	33298
6214	41193
7580	23588
3127	32753
230	42396
69398	75697
21637	75218
9998	14855
69238	76462
24756	25184
11813	63315
34355	67511
27019	58374
21825	25173
35012	65508
1108	30827
16330	76921
30819	57928
19942	79358
10380	67871
838	65858
2601	74736
37354	63477
25740	70943
44973	58152
9254	15916
36221	74096
36638	46799
38718	67680
20834	56949
14819	31274
4716	20454
43407	45148
49652	55901
63462	74235
11017	57138
39312	46968
47537	74734
3805	28421
53107	78283
58104	75796
31634	65728
47191	70379
53394	76645
6082	45485
16929	62195
28828	29786
60197	79876
47824	60656
30494	73664
50520	63815
34222	50398
24371	48944
6527	67396
4951	15144
7362	51041
41404	59765
28269	48529
9606	14626
32049	51267
13992	59005
1752	2711
7342	46894
6553	62550
3079	21079
17759	68736
13549	37494
5651	46143
32945	61288
1446	35731
30997	47746
58041	76166
11214	34840
20098	55702
61041	70713
6151	33980
32235	41551
33842	62056
34798	46306
26227	73451
65394	68279
4701	8167
49152	53978
17350	27558
6765	48046
32888	77371
10420	60255
62065	77822
38988	52934
11278	71495
37803	40758
31835	70919
62931	68013
34070	46571
6176	13609
11989	57624
1242	38002
2366	36282
39749	51877
33738	45901
34018	80865
36849	69141
16142	62133
4402	57384
71027	73674
17659	24540
48889	73532
28154	70649
13769	48556
28904	69892
4716	57224
8529	43941
23505	59910
44146	78018
27453	62272
65399	81058
36303	68038
72266	73166
7597	46046
27538	72488
50997	63693
15084	35670
8591	20209
31253	43266
1403	67437
21920	27723
33516	79300
31433	71345
21560	79893
15424	27682
30755	58862
34695	73801
59832	72425
3693	28087
27288	37597
47317	68495
48997	49094
35496	36726
41847	58859
15801	49062
27723	68227
44395	79037
43348	71324
25355	79918
7042	47387
32696	60010
7925	40051
4174	34486
9758	50607
38451	81267
22214	62854
61	34355
43207	62043
39574	41306
1383	7527
17759	71340
2489	39552
56238	75706
26321	49238
25192	28690
54581	59120
3701	38635
12130	55300
16338	31306
2365	64913
61370	76238
62313	81102
28580	29993
36625	63143
402	75205
38009	48934
24438	58926
33940	71488
16954	69288
1312	65963
62067	66028
60866	62316
21705	45201
36530	64242
24756	50504
23320	27148
43770	70989
22828	72700
68398	71369
33829	64573
27555	71505
9664	36604
44083	49598
3952	77966
52439	62555
24003	60778
4829	76724
12534	31888
15110	64002
42073	72462
12312	58708
18194	35505
8193	47727
76241	79381
402	47325
33843	45378
11040	68543
39994	76176
10914	15320
19464	54544
5156	10721
27142	78160
28981	34355
13	8929
63187	76018
3916	76002
59194	75227
21603	60483
45649	75753
24233	27638
7725	33658
52810	75705
21130	28466
54797	76422
21268	41309
10985	56944
2934	80038
6236	34887
58724	76671
46888	57701
7698	78123
5861	71042
39364	76637
51571	79154
1235	63506
22882	24681
15699	76112
26936	55439
18052	79319
4403	41602
16969	30046
13582	37141
47879	66762
26880	43529
71783	72150
28132	31969
33101	78389
49961	67244
55225	57917
5984	9908
36463	63774
29835	74147
542	20246
5125	61422
59449	73664
32798	64113
14204	47649
44519	49418
2526	61246
11412	67150
5992	65551
55684	60928
5398	9973
27520	54933
2766	15504
18437	36620
54278	57461
36995	65746
7094	10461
45003	69173
56661	80621
11047	29175
5090	41628
39067	58043
41227	47551
21840	71357
56706	74667
22971	73510
79505	80257
15852	62245
9444	59546
30875	60113
49235	52173
12481	24106
11669	33964
17722	24403
29273	33897
17398	54357
25210	38578
1412	2922
28825	36036
18144	68050
50869	69736
72694	80302
27171	60958
2392	12686
24947	68418
48944	59349
30884	40340
32614	63855
78440	79408
12343	70803
50576	78506
19976	40343
3761	51745
9679	37002
9113	46752
52139	80577
2039	34496
27736	41986
39411	78509
9282	41925
19867	20169
73113	81385
6777	25450
1113	43755
16452	41990
16008	47970
46282	67978
48595	52390
69370	79933
47537	74859
11338	62881
34399	67555
20912	75987
30729	39635
663	3021
7530	50784
68954	76909
20829	78523
17805	65121
47724	54638
46539	64478
4441	22948
27644	43261
39376	66526
50191	78559
7498	44468
30139	50014
51904	63268
36840	54982
75390	79289
5795	30937
47430	50120
10281	36244
25765	79216
50881	61132
3250	54693
57132	61542
49585	66004
25408	79154
66501	80724
1209	15886
243	25258
46121	47276
11613	77222
8680	24590
15729	72563
55199	58024
11953	79179
23482	57411
49487	65930
4662	7886
53795	73096
14586	22024
17195	68341
60015	72627
3685	65207
74772	79792
34452	65804
58526	63445
28461	66264
5166	42451
52601	80548
22626	36137
40729	74771
32761	43750
16722	48976
25906	56560
29723	32990
14131	33792
24143	63909
31198	35591
6660	13057
26475	44838
68302	69413
10192	19652
42170	52986
34058	73101
67265	72571
16407	68756
73399	78241
1692	36077
22885	78619
607	61525
33386	35368
11022	14654
22333	26579
27723	74307
28152	63055
42158	63768
14293	78151
35047	49538
26917	35236
47196	63358
427	21609
23203	43755
50313	68732
52742	65429
13400	61166
2982	36578
12941	70013
70036	77222
52916	70150
15879	56817
37025	44395
29022	31143
16545	23156
25416	64815
18621	77222
43192	70099
22551	68093
44022	63814
22965	70136
34061	70775
28325	66181
4501	71168
21337	59346
31285	62460
60688	80578
26427	81118
21281	65930
61816	75819
18906	67884
42360	47871
5125	13937
21886	61161
55632	56034
63290	65125
660	55271
23822	35898
14006	41505
27847	51042
18198	68281
6386	19033
10657	52346
55637	73794
14087	54681
58299	66311
34935	67374
2087	20799
13209	75892
28967	34312
5802	52831
32945	69768
17334	19981
15549	64767
33173	36009
31793	38358
22136	47671
71033	79586
26112	32830
56128	57821
2342	63045
17701	17892
42790	76073
49823	70760
1107	44519
9257	45859
45665	58865
11419	19526
1113	49625
3514	20360
15120	71739
12835	61855
35081	63120
25385	71953
13885	51278
74960	75347
20774	26739
21557	79310
18285	26412
68545	70839
11880	50081
20669	49182
45634	72606
52217	66605
33813	76101
17738	52577
11841	55646
4300	64118
28174	67581
115	28670
15855	28172
40277	59349
42605	47438
63341	79257
37170	62917
55728	73698
31334	71605
42488	51364
20410	21023
40390	64308
53428	75676
8740	69750
16506	71825
11759	80201
29789	78757
25607	40578
16018	56694
10907	74017
19984	43044
44884	78421
14135	54678
36437	68663
32041	44164
32740	50165
18224	75928
54092	59075
39392	75415
44789	76815
17908	22841
25107	74396
64541	73664
13606	58110
41286	79575
42026	75476
17983	32153
52557	72436
33909	73863
43711	58240
28167	32137
1122	76967
28869	58217
24306	36813
31895	58515
1121	25019
27751	49234
29966	42470
12467	68248
29918	42577
132	23478
67892	74340
11461	55016
267	8042
42896	58410
43942	77692
387	31073
6167	57565
8452	51289
13019	15197
4650	60350
36027	38772
23047	42948
51914	69365
15968	34347
2071	32448
28512	68229
18707	41014
12789	15973
60416	69577
3165	62969
60118	76362
64799	70954
10582	50420
30178	67325
1295	76313
65785	75826
16096	24686
5651	59950
42796	77234
46934	54281
54298	74526
53669	68853
19861	63693
33138	49920
3406	68101
559	33876
5727	45445
7946	71603
7594	28819
48122	78859
1572	31446
40936	65361
58869	71281
26692	56917
20543	80639
9396	43184
2274	58598
17759	33693
17797	27723
10322	58319
57431	60265
9862	76126
56569	60237
40377	58593
22930	67080
29902	33916
302	45753
32	45485
6295	80372
22215	44318
3864	59075
681	4862
57213	73730
31545	61807
6207	18356
14481	50888
25273	28523
68906	76779
49025	77177
11094	79739
34355	63204
48935	49447
74909	79018
33533	47157
57880	68771
17445	18432
7549	20035
11433	65944
7366	41818
20802	21969
10711	66866
63212	65493
61995	64542
22423	49308
1839	38334
7624	68971
15161	16358
7459	34718
17885	80749
32452	38851
13952	50602
5982	74387
67813	73985
53450	80000
32864	39586
22023	72610
14544	33127
48648	65059
28373	66159
1235	9284
29835	30115
37636	72014
36318	63048
9831	35314
55640	76261
32319	40347
35797	48414
24130	45315
30855	41104
672	12138
3922	9906
28165	38039
75435	79027
12650	33090
608	68833
11237	21232
22832	31490
43698	66714
32542	40618
56837	70266
4483	36403
6246	12120
9227	48686
8493	24787
8954	35664
1579	77397
63220	68750
43337	73370
10136	13587
9969	35060
8422	29972
45382	78708
19268	44282
2844	11841
69742	70831
28397	42686
44660	57999
27862	79082
5749	23469
69454	77149
28882	30794
9874	27402
3179	38826
66424	69053
66099	78291
23951	53525
6713	13516
31964	54632
15481	76827
70740	72360
21712	54553
11334	57969
6300	44408
41058	71920
41900	47572
41569	52273
7861	63529
50574	52398
5817	48898
5987	11559
1046	23232
25977	33386
28078	52267
34462	72533
50750	52046
25032	30944
2127	10090
37513	39274
12167	56414
28633	76910
40560	68046
29213	79663
68038	74926
67718	71603
66453	66612
34377	51278
8656	22698
58345	73377
9250	15241
7240	27211
6769	73716
16568	81188
17930	81176
3569	59480
31484	65551
16008	25479
6917	15772
7312	46936
31347	73246
6101	35000
23820	24885
26412	31604
24911	44120
5915	53429
59709	73791
15171	61675
74241	77231
17131	59840
45341	72043
7494	59256
70141	70991
39089	42865
17261	44450
46599	72367
42790	57565
28325	69990
7900	42634
23908	29137
34846	62344
42045	59990
34910	79787
48414	56010
31884	71844
7128	21676
28428	79120
16643	56455
30081	46400
40407	75757
17567	38187
10304	20411
23228	34692
36182	42296
17312	55919
68581	75147
31119	34370
16878	67550
5337	11711
13427	41341
50818	60747
20181	57859
62028	78847
25078	80523
52228	59316
2067	17557
36974	43403
65641	80545
17006	55859
14037	39964
37142	63121
21264	55874
23795	48005
38916	74128
13802	37074
69627	81054
59953	71372
43750	44460
46027	79663
35768	78112
12427	19852
13119	71040
55460	67307
18228	66459
22237	68943
5536	38453
6274	63699
147	32422
3029	36353
10565	38577
37445	50759
35778	69323
52408	71514
13575	81240
40196	55340
24376	33772
1420	26941
40005	77334
5954	28162
2989	38847
25324	64009
56119	62011
30855	40244
18484	24343
30119	68038
10881	60795
42691	72436
6685	26368
17367	30740
69273	80372
6012	37568
29175	63724
41340	44519
9181	26471
3387	45294
14268	58314
47230	51369
78868	80971
38069	70243
54724	63770
21007	38845
31253	51914
3872	32778
7817	74181
9656	54166
22294	48899
21221	43998
32134	46921
34013	58140
194	27049
43504	65572
4479	20723
50794	68973
45771	65213
14441	29117
11934	45564
47855	54665
26047	63188
14615	62308
38306	76560
37075	77736
5205	33025
24750	60612
29632	57624
45657	51001
50772	75392
11217	68949
23794	60870
75923	78531
10644	69736
41984	65801
19004	74828
18886	80051
55808	73942
24251	44366
35043	39415
3217	38164
56246	59433
53470	64266
11702	46856
40921	56354
34812	56748
51567	53903
60702	70712
34837	59094
3460	79825
48190	66184
34938	49244
30237	75307
64397	70491
1412	5978
16171	30862
15235	41464
11122	19808
5938	67821
39305	59406
7312	60778
48028	49552
3140	75247
53991	57741
38286	50855
26884	59057
9334	67183
72627	78668
17530	48107
39822	46574
24259	70545
2512	44236
6493	30513
50937	74845
29476	49510
50409	66433
59290	78337
16855	29532
16325	74545
1802	38727
63212	74040
37159	39652
73984	76100
21576	52337
73951	78177
17813	42005
5768	51223
17052	17482
4515	74632
39569	80757
19011	34683
22333	32379
1256	73582
40344	77842
21351	32431
28679	66822
23307	57065
3584	65741
35914	76589
17048	28079
8430	21665
20924	37844
9892	70974
44120	49215
49589	58104
27063	43236
38209	70293
74738	79180
15543	54826
34385	58781
28184	35835
22725	40876
40817	41246
37800	71890
1339	53637
44597	71467
11117	71084
58314	74782
15919	36630
7244	34324
9892	13993
43881	56328
28425	35849
71667	79150
22641	27862
2127	60787
42431	73731
48023	49961
5125	9588
61065	68816
10964	12329
1053	28813
14765	32446
6835	69759
11147	15754
20528	62992
29198	61648
13993	73556
35913	78293
30762	60877
48789	75144
2622	19115
456	79868
73411	78724
29811	37323
54023	65250
7923	67026
52766	55258
23655	48896
44089	49471
12618	18407
8997	21516
15134	15612
29062	74292
47829	62096
51622	52716
28051	53670
59397	61169
4791	31702
42658	51016
24936	54869
19080	77237
11547	76463
51796	73255
29033	53291
24866	56707
3003	48388
46937	65710
11091	26206
8063	60252
34684	55972
26499	75725
27845	76177
34234	81245
11935	42096
37817	43266
55914	74077
7986	62219
72816	76230
23123	64444
26706	63564
30094	55045
28235	55614
43334	44732
293	59027
961	81116
1860	42755
35797	80588
24332	34473
4539	67491
16298	56412
720	15084
56317	73435
22641	33322
51160	73873
33658	66857
1163	53632
22375	73034
4882	67762
12186	32369
55445	80753
5739	29138
41364	56123
17792	35969
11517	40401
63651	78809
56661	76538
36860	39467
42050	59967
43071	58224
60316	74038
36830	39400
9406	35542
14947	45319
25594	38093
29788	75431
58850	77265
26732	56680
15539	46239
31196	41119
45064	77859
37821	67613
4589	57859
32872	53121
56620	78823
48705	79419
10189	57264
5211	32909
22884	40891
11165	68534
19611	46506
41667	73353
29580	66424
11987	13603
76783	77769
20442	39466
52377	57539
5957	24957
10184	78777
4941	6712
9291	76040
48829	78079
19871	31824
64676	73786
29266	65075
10502	49174
36930	78084
7564	52483
22358	42937
34554	47214
12726	38647
859	49147
10494	47765
2661	25669
23215	45795
3061	20412
33027	42785
36895	50917
17123	74295
5129	22614
13340	30550
2561	52648
15453	38935
6083	41033
23205	30976
27582	33657
32081	74926
6236	48593
17943	26268
19997	49961
38556	52797
12177	76032
159	58163
1684	4513
66519	79395
45353	45712
75879	77736
9967	71322
28429	42827
23218	60441
11573	56086
38146	55275
17368	33882
9439	33242
14468	53805
56936	58525
1113	31425
13769	66719
65243	76191
31485	38554
58618	63346
12380	60997
42522	74616
30538	42117
55813	61545
30425	32734
39087	67063
8181	77440
64966	66451
819	63313
1465	62067
8756	49899
11848	56553
25380	42861
9309	74316
8778	26424
26632	34386
51182	78382
60693	75155
7621	44990
21900	54037
28301	29996
40341	61935
18613	24911
44844	59200
17851	35238
1800	77108
4473	59482
12033	14662
12297	55967
37714	56350
34246	46383
3497	7417
25256	52728
14854	50269
9919	73509
29562	56675
52252	66147
6045	7403
34917	68857
19943	75487
225	74748
23383	61665
23502	58126
26771	43159
11423	32446
20483	52519
38637	49067
66206	79500
38895	41239
79806	80995
37135	74307
11945	16597
17108	34366
52884	70602
16798	17212
6209	15251
43017	43243
1763	23155
5763	58195
29051	67234
58937	73320
14108	49427
30488	55764
3356	5848
39603	67199
28653	75738
37678	44120
1881	47373
6916	46326
5029	61408
13082	66122
18266	18579
41734	65829
55101	64615
4163	4716
17674	45649
389	12327
49405	72373
16317	44704
33915	42320
12907	46740
12260	69208
5135	13412
61879	74630
63436	79484
7139	35419
37790	74715
44685	76364
3117	5175
23388	51586
70061	75036
14557	51831
7469	23037
38035	80074
44838	57041
7899	81262
37037	42179
39124	71221
35689	72905
28617	81290
22308	63724
1471	79544
51807	67533
42012	61383
24910	25128
16228	31114
61032	67202
4186	75843
17651	68888
61778	80530
37908	70440
27326	79726
31641	58770
23688	38155
36530	39758
32912	64161
50753	79296
22292	29295
9858	44836
28563	30078
1130	77736
5139	20467
3560	8116
20953	38799
15124	17189
61798	66321
12883	13962
9243	38147
33158	66021
8486	31493
24892	55960
39481	39979
44536	49863
17106	68994
47710	69353
44519	66072
18960	49922
69128	77511
4794	10577
31773	45785
9937	40589
35778	41306
62453	78777
2735	47416
43083	44580
58696	66423
15263	80361
14241	58711
56766	68820
3171	75543
1317	41931
29736	35797
8676	24247
32865	80393
31646	77061
33757	71192
66516	77071
52408	59723
25260	79190
19196	61208
56995	80598
10791	59515
14518	73649
26878	75659
5802	54383
16075	40666
537	1376
5492	61769
25550	36224
29266	53801
41714	77458
22355	47104
2230	79787
49221	70748
14184	39067
19804	65913
35097	80131
41532	48632
31193	69834
4339	66409
71797	78070
28460	67814
32378	81225
14763	44800
3839	45558
37579	59514
26558	58366
36044	62295
28605	79248
3489	56130
18716	45258
3411	33754
70523	77222
23505	30901
27484	79663
55	79360
23385	42634
4140	22741
31253	49753
33062	78241
49289	62423
63372	80037
9454	56123
54098	80336
12614	15757
57360	68889
30492	75002
28144	66894
25278	71769
67621	76918
13616	41842
31843	38661
73045	76499
47486	52129
32390	50322
43099	70232
24980	42015
17018	76805
5082	53899
27301	38016
50634	73370
24620	26941
10154	23351
15039	73315
59510	67296
1441	16767
27667	67103
56501	76404
5337	62960
32664	67068
34751	66085
18676	27710
14591	78615
35372	63499
47276	58064
35499	64149
3362	70552
26129	70796
36307	59380
45422	45864
61821	72945
24518	37892
39945	55508
13583	20697
53000	61100
27711	34340
23918	65298
21746	45467
59610	72028
19728	77527
55237	74226
29807	52316
8602	39976
37249	45093
45680	50528
10145	73958
33836	68894
19644	45378
9896	50919
25655	35553
2227	10093
4143	44477
70999	80493
7795	31851
12889	34570
32876	38721
31930	61172
28953	47033
55665	79065
38784	59721
56046	77283
7295	37397
40360	59298
73101	80280
65021	78773
3670	48605
50687	78122
11933	63120
47208	70404
42837	50675
53249	74969
29395	51174
8639	61967
47387	53578
65775	70642
15014	72758
39554	70181
4628	36593
10760	16357
1773	78635
3679	49924
5987	9866
19437	19962
32442	66473
4131	77576
6576	25558
56510	76415
37767	63504
301	34004
21576	80431
38988	46568
34331	74295
35390	67296
5700	62214
32169	36820
23979	65737
38021	58002
38847	51023
15071	54264
11817	19551
48774	69361
30481	61807
44007	55470
9861	75621
27393	41977
68286	74228
39247	64190
1830	62908
7986	32314
31372	38840
45781	68745
50358	75369
293	23073
37817	69365
19695	78693
1450	1980
5673	41849
23166	33901
10099	70280
1412	42304
28542	42522
10175	52125
57224	63981
46953	76847
18458	45239
30193	64391
55989	72545
21226	80390
45897	67946
71183	80715
50278	65538
6961	71574
59863	63684
17083	25783
1053	26908
26545	52403
1593	72805
28504	78459
9507	42954
33726	39144
47208	51092
18710	24211
38405	51354
23750	39319
6924	44246
6610	11508
16120	40308
22787	24590
10404	58314
39141	68765
45227	76176
43637	72367
821	55670
14711	52547
13583	23497
19719	73169
28278	30460
47885	80735
27710	59471
15362	26999
13597	29036
5533	29058
48096	49130
64122	65837
16242	38965
24089	65142
6906	39545
2423	60676
1848	21651
68513	80067
31301	52913
55004	63734
47429	50713
44530	56253
46982	70617
67956	69161
5322	44699
7978	17332
2301	16312
8108	80439
7984	48749
44637	55185
20409	54205
39704	76830
35488	53430
36416	79290
42888	66242
42855	58445
54606	74061
11334	24547
30830	31820
8720	44667
30251	63252
19440	23380
53597	81305
26545	34193
40472	54270
44378	53498
21122	78312
10222	78823
32547	67913
22800	39328
47385	59899
18842	65387
54474	62135
35888	49197
