40695	75751
49695	71807
15043	19288
22982	72164
44699	61345
17793	33658
33834	73165
31152	74723
38005	46269
2148	24795
11311	36412
10657	32642
63097	72637
5908	44279
34084	78058
5942	68244
25215	43783
45263	46619
66478	75794
30181	80952
1847	53934
37711	48230
53726	54474
1673	36145
12607	43074
21459	71018
23028	26445
37227	76356
37230	64542
11097	73010
552	63604
46237	66006
38937	51771
26726	68823
64805	74330
10188	26627
50515	63893
28184	66729
8220	25362
15282	26848
24037	28351
6945	56035
10808	10962
7431	53242
1089	42458
22654	68648
13958	33557
32752	60256
27447	27733
30785	41468
13180	54925
65226	76766
38224	43689
36582	42123
8186	37283
34263	78089
15124	33386
30355	69401
3232	18960
14969	17711
67068	67245
51737	59829
13025	19361
26473	38444
16808	53006
23864	26046
56778	68107
24236	76224
22060	46053
13949	45848
1372	3544
6646	27038
7663	45361
17931	67518
11797	50753
5193	36520
13302	39410
25206	79197
31987	39016
2765	27873
16527	70614
39144	51565
63580	81329
23752	40203
2594	26721
26342	38178
14245	30383
8790	26600
22655	31736
3098	25255
54209	79978
34586	65158
6973	38310
5284	46344
49414	50753
37728	52280
9310	32983
26433	34035
45445	51706
14424	31306
5160	37594
3286	73301
39229	59377
21311	40445
33954	79635
50583	73823
67338	74577
6629	59691
62847	64431
22592	39551
57604	76280
8395	69490
1434	15311
21494	31010
6163	18682
6597	74349
34413	49222
33020	50683
24578	39183
37057	67550
52976	68743
17809	24367
2486	45378
40854	43746
41938	72633
7557	80715
2025	54037
51630	52743
10208	63655
22469	46900
9094	41752
58679	75820
21162	58304
22576	77657
70134	79275
16761	67639
40218	74682
15234	17087
57573	58769
4930	53269
11918	54873
3860	71710
23057	80831
1115	67920
43759	50790
22996	74931
2818	28879
20209	67085
16536	24875
36530	37492
22416	51628
3522	81104
9105	74885
1811	59881
1003	6955
16800	48602
30483	33319
39870	73225
8283	60345
34896	54556
29508	48099
38053	76054
4671	57059
44451	79812
40983	41401
10234	14616
31535	42964
2549	10498
4435	8923
43406	57133
15878	68862
72801	77618
15456	76876
59620	75767
40627	48633
43079	78276
5461	55166
9378	17519
11794	53471
15873	67486
9439	64737
25785	80957
75029	79279
27941	71818
19247	72505
24067	34858
43923	58990
21329	78681
45291	74293
12254	64964
51706	72880
7668	54683
44143	76204
17989	69061
12391	19503
70364	76555
41146	44890
7833	43667
30566	55466
27738	64316
2344	45695
21911	27029
43774	61950
37246	40013
8754	58314
35390	35981
77018	80654
17106	56086
11880	66497
14722	79742
20085	72233
52547	54473
471	70261
913	6863
37661	74843
1423	73548
36161	43266
34326	63170
60397	72183
29835	43755
4669	38834
8176	42718
16929	19632
6413	64612
40054	78031
15675	79763
8153	30119
8889	33978
11259	27303
23251	29026
12233	16907
11225	73697
1143	69869
21482	24118
22474	26469
19902	44515
32916	45694
11769	47181
33779	54937
1318	48888
34915	57821
43587	66375
31106	57553
17599	80993
26187	58736
33646	79644
57931	67719
21141	74713
28884	56313
38030	48336
2425	76946
15435	42207
38723	70699
33351	71207
4827	48592
25484	30218
31628	80681
12527	57050
22041	55947
12773	70705
14005	57399
14029	67610
67085	68656
26417	36020
33924	38007
15772	18171
13318	65709
30304	39645
30747	42364
6673	33298
32791	67603
45807	71510
6214	41193
57672	68663
69398	75697
21637	75218
9998	14855
69238	76462
62580	63955
46285	57055
4398	32726
28831	30332
21825	25173
34310	47366
35012	65508
31687	38674
1108	30827
16330	76921
30819	57928
10380	67871
838	65858
50221	59251
31733	46822
49227	77177
12759	80152
22440	33530
36221	74096
36638	46799
38718	67680
33880	62599
20834	56949
30422	72442
57020	58774
4716	20454
43097	65255
10865	54178
63265	70117
43407	45148
16526	43744
18638	70549
39312	46968
3805	28421
58104	75796
7231	65672
47191	70379
53394	76645
2357	65762
5629	15882
29415	41849
21444	35962
6082	45485
53842	56646
16929	62195
22570	65441
16043	46456
7206	78700
37408	45219
47354	63692
59277	68684
33881	38609
50520	63815
34222	50398
26609	78666
4951	15144
65287	71768
7362	51041
19924	54219
7644	70025
62149	80175
21515	42049
9606	14626
1752	2711
7342	46894
73999	75886
6553	62550
3079	21079
14261	28434
41636	68522
32945	61288
38814	39758
51628	60416
8567	70077
30704	61341
6610	70311
21586	56103
20098	55702
61041	70713
39954	51113
42141	60901
11155	78837
65394	68279
4701	8167
49152	53978
32888	77371
10420	60255
38988	52934
18809	60492
31835	70919
5787	56049
62931	68013
34070	46571
11989	57624
1242	38002
3914	11743
18175	29798
2366	36282
28465	42739
49477	76844
16660	32212
14908	48919
55361	77073
34018	80865
73364	76350
29255	51966
4402	57384
71027	73674
17659	24540
48889	73532
28154	70649
13769	48556
48093	79868
23505	59910
44146	78018
77575	78093
27453	62272
50626	65047
36303	68038
72266	73166
14467	26258
8247	40053
37778	59622
7597	46046
27538	72488
50997	63693
15084	35670
7268	31100
15201	38263
32703	67631
18240	35084
31433	71345
27340	77707
30755	58862
59832	72425
3693	28087
27288	37597
43756	81243
48997	49094
15801	49062
27723	68227
19034	44393
44395	79037
43348	71324
30670	59759
5793	29180
3563	65394
51718	78650
7042	47387
32696	60010
25952	75671
7925	40051
48143	48546
22214	62854
3674	11543
43207	62043
39574	41306
35036	54268
29167	59647
17759	71340
26321	49238
25192	28690
69008	77364
3701	38635
24102	46053
16338	31306
2365	64913
62313	81102
21299	29651
30671	52119
402	75205
4857	39078
24282	45315
24446	70237
24438	58926
16954	69288
62067	66028
60866	62316
36530	64242
24756	50504
43770	70989
12562	54718
22828	72700
33829	64573
9664	36604
31610	70159
62463	74311
19025	62121
25347	61517
14	46241
13613	27582
27631	75663
16239	74682
12312	58708
73485	73603
29815	50461
18194	35505
8193	47727
76241	79381
402	47325
64766	73567
5820	77646
11040	68543
39994	76176
10914	15320
13628	48441
23822	59581
70560	73718
63187	76018
29247	59261
59194	75227
21603	60483
30523	38363
24233	27638
52810	75705
21130	28466
38037	64542
10985	56944
5961	63211
38719	77209
2934	80038
23958	38027
6236	34887
46888	57701
22212	69835
16553	65799
39364	76637
52726	60373
5656	25673
51571	79154
7272	67085
22882	24681
15699	76112
32125	41097
56293	72690
26936	55439
75858	77818
18052	79319
4403	41602
13582	37141
47879	66762
26880	43529
11178	23008
28946	52597
15438	61492
33101	78389
46897	64530
44373	60442
25727	72594
3381	72183
19022	34471
884	37537
22004	52513
29835	74147
5125	61422
59449	73664
14204	47649
35137	75431
11412	67150
5992	65551
55684	60928
5398	9973
15252	78551
4974	78271
44445	58845
27520	54933
8193	25911
18437	36620
28880	45192
36377	57836
54278	57461
33818	74314
18060	57994
53421	58548
56661	80621
26844	61747
25852	26769
5090	41628
39067	58043
21120	30010
41227	47551
24956	48810
21840	71357
56706	74667
12122	16931
20143	29857
30875	60113
22023	40016
15168	33663
11669	33964
17722	24403
48603	57532
17398	54357
20878	79702
987	52622
28825	36036
23022	35570
25538	36276
3462	73909
2392	12686
23505	70552
7344	31232
13421	65937
16758	37385
21520	26070
11151	31369
9749	57479
30884	40340
32614	63855
50576	78506
19976	40343
7126	51958
360	62721
6889	30658
3761	51745
9679	37002
15928	68730
52139	80577
37945	71675
27736	41986
9282	41925
32893	53743
73113	81385
29892	44096
6777	25450
34378	52062
1113	43755
16452	41990
34463	68457
27570	27919
46282	67978
69370	79933
26301	42808
14340	44568
10956	74155
34399	67555
20912	75987
30729	39635
8092	52716
663	3021
32967	34056
20829	78523
27162	27247
8722	45175
18229	33231
100	8636
46539	64478
27644	43261
17851	55599
22232	31141
50191	78559
41267	62105
7498	44468
34693	69781
51904	63268
30139	50014
11027	17044
28515	80911
47430	50120
10281	36244
8979	77222
58697	64372
47502	55460
57132	61542
49585	66004
25408	79154
243	25258
46044	74092
46121	47276
8680	24590
55199	58024
51730	53804
25893	49067
3914	67085
13256	32917
49487	65930
39796	73856
4662	7886
4289	70245
17195	68341
37616	76531
3685	65207
3576	46046
77436	77906
58526	63445
28461	66264
39085	75502
5166	42451
38664	61675
62925	69679
32761	43750
59627	78326
35530	67214
8941	77106
29723	32990
43553	46570
30777	38306
31198	35591
6660	13057
10366	53723
68302	69413
48596	75395
7555	55949
67265	72571
42313	44310
38295	56922
24452	51576
1692	36077
4845	9150
8859	75454
607	61525
9523	33972
42179	62862
34045	45724
55603	74921
1712	25611
11022	14654
29047	35964
53487	67296
31358	78071
50307	58463
24495	38249
65943	70764
738	8453
3515	51150
14429	53352
427	21609
9833	32803
33170	57454
50313	68732
30770	67342
13400	61166
24417	36979
12941	70013
70036	77222
29022	31143
25616	29293
16545	23156
29968	52300
32647	41059
580	48679
43192	70099
46651	78830
22551	68093
15143	44423
6664	20746
9686	31337
26053	55354
2500	22915
15011	50072
55911	56878
34061	70775
28325	66181
21337	59346
765	47650
38839	50624
9570	50585
779	80661
8236	50749
61816	75819
18906	67884
54428	59281
5802	62667
5125	13937
21886	61161
63290	65125
26063	66803
27847	51042
18198	68281
357	77520
55637	73794
2087	20799
31346	56735
29247	71740
5802	52831
35365	40863
50406	74386
15549	64767
38943	54661
41288	65598
21716	79975
48159	54678
31793	38358
61589	70123
71033	79586
26112	32830
17701	17892
19974	38034
49823	70760
3051	41475
5995	76931
3514	20360
15120	71739
12835	61855
13885	51278
74960	75347
3386	16718
68545	70839
8036	76562
585	56213
28185	63719
52217	66605
5619	26476
33813	76101
17738	52577
180	50162
28174	67581
1378	9498
15855	28172
23006	24449
66544	77919
63341	79257
40233	53672
55728	73698
3872	16999
47450	76738
40390	64308
29730	51574
68758	70696
16506	71825
73849	74467
9448	78821
47313	69275
25607	40578
29789	78757
12420	72039
16018	56694
36437	68663
4475	31289
22862	77147
19979	23892
32041	44164
32740	50165
18224	75928
9402	21043
54092	59075
33344	64982
44789	76815
17908	22841
20630	41496
35236	49350
43868	49796
13606	58110
16161	57971
42026	75476
34147	67175
43711	58240
1122	76967
24085	28825
24306	36813
28869	58217
54091	68101
1121	25019
27751	49234
29966	42470
12467	68248
15648	25224
67892	74340
22698	59676
30753	72916
11461	55016
2841	74090
25406	78183
267	8042
42896	58410
43942	77692
42964	80927
387	31073
3601	74649
19674	34033
4650	60350
59223	77482
1330	67645
51914	69365
2071	32448
45037	63101
18707	41014
60416	69577
60118	76362
35978	42646
64799	70954
10582	50420
7260	59505
26022	42952
61571	77484
1295	76313
107	41224
17366	26412
65785	75826
5651	59950
11869	16971
46934	54281
54298	74526
50272	59498
66865	69585
12513	39231
1342	8635
19695	64283
737	44120
5585	24485
26412	60737
3406	68101
64436	69877
48239	79508
7946	71603
40936	65361
58869	71281
11151	47684
34513	43835
36392	62618
9396	43184
2274	58598
4065	78617
17320	28225
10322	58319
12576	24498
5963	70013
56569	60237
35725	36530
33526	62562
36120	49373
302	45753
32	45485
39722	40719
681	4862
57213	73730
16172	29003
26081	39015
6207	18356
22212	67554
71201	71544
68906	76779
49025	77177
44295	62778
34355	63204
26856	77642
48935	49447
58436	74073
17445	18432
7549	20035
20802	21969
10711	66866
5034	78283
61995	64542
22423	49308
1839	38334
7624	68971
22180	30222
42259	57934
31916	71288
48077	76635
7459	34718
32452	38851
22023	72610
48648	65059
29835	30115
19714	31489
37636	72014
19754	69496
24130	45315
12233	29727
28180	37640
75435	79027
15464	33390
11237	21232
22832	31490
13609	47562
32542	40618
4483	36403
49310	60933
8954	35664
9420	33641
26159	64176
14873	45334
13044	80688
19040	65281
43337	73370
10136	13587
12318	49882
46953	60885
36350	59394
2844	11841
44593	62521
23553	46460
69742	70831
28397	42686
15198	26064
26739	62282
20479	70698
28882	30794
69454	77149
9874	27402
3179	38826
23393	60726
66424	69053
23951	53525
22278	79636
1963	25365
34267	48456
42567	67126
9677	43498
41058	71920
41900	47572
16741	61386
79141	79147
7432	28257
68620	68838
7861	63529
16554	62778
50574	52398
5817	48898
3232	49794
17991	43970
25977	33386
3202	23111
10975	27655
40455	54362
50750	52046
25032	30944
28425	58825
5802	77455
31359	36567
26552	31735
40560	68046
68038	74926
7645	72166
66453	66612
25085	76189
77040	80799
8656	22698
7240	27211
10455	58646
5158	32479
6769	73716
1597	13210
23820	24885
26412	31604
24911	44120
5915	53429
45439	61715
52041	63817
21669	23796
40717	43485
28832	30185
12294	71952
74787	78907
14244	35370
43574	64212
17261	44450
42790	57565
7900	42634
27747	66753
34846	62344
42045	59990
29947	78919
34910	79787
48414	56010
48964	66134
7128	21676
30081	46400
40407	75757
52398	81032
17567	38187
23228	34692
36182	42296
17312	55919
68581	75147
8698	51799
50818	60747
39638	58799
17298	64890
45792	63780
19258	37392
15174	44396
67821	70825
29976	50954
2242	22641
2067	17557
36974	43403
65641	80545
18032	57096
23795	48005
38916	74128
32600	35427
13438	65535
43750	44460
17859	59281
12427	19852
55460	67307
18228	66459
46525	49884
11647	50909
14372	62597
52408	71514
47382	58514
3167	42296
2877	77826
55164	59598
24376	33772
1420	26941
2989	38847
25324	64009
52818	73664
4750	41617
6840	27368
9636	70857
58548	74614
18484	24343
67504	73667
10881	60795
59784	70016
1768	3101
6012	37568
26405	49399
24267	33543
7377	12147
51185	75819
26532	33892
78868	80971
15366	30233
49515	73652
3872	32778
50403	74972
7817	74181
3005	20550
28634	56751
43924	66807
32134	46921
6486	37315
4868	9149
22294	48899
508	51698
4479	20723
17400	80325
45771	65213
14441	29117
4674	44205
4823	37621
11934	45564
49917	57453
39861	51084
3681	48098
38306	76560
45422	65950
38176	47822
29632	57624
3130	45065
50772	75392
13730	35715
75923	78531
12031	31138
7707	61951
19004	74828
18886	80051
55808	73942
52209	80296
30343	31279
1969	74505
32161	70778
35043	39415
68062	77986
3217	38164
71071	72346
56246	59433
11702	46856
21425	66060
67594	72694
23528	44176
51567	53903
34837	59094
44021	79208
30237	75307
1412	5978
11140	47673
75730	81042
24442	42412
11122	19808
5938	67821
47148	75087
39305	59406
7312	60778
48028	49552
3140	75247
38286	50855
26884	59057
72414	74219
36832	55377
72627	78668
39822	46574
44116	55749
35637	43079
6317	59103
2512	44236
5543	46441
50376	62350
6493	30513
50937	74845
29476	49510
50409	66433
59290	78337
16325	74545
38602	63731
13450	42137
63212	74040
73984	76100
21576	52337
17813	42005
5768	51223
67821	70275
17052	17482
20780	77228
24209	25665
5137	22292
1331	73755
8103	30750
30405	46882
34644	76091
24980	63981
1256	73582
7178	79774
14689	44601
3584	65741
8430	21665
20924	37844
68010	75446
9892	70974
44120	49215
7591	77570
49589	58104
48660	52758
15543	54826
74738	79180
28184	35835
17678	52647
19184	48544
411	56708
33894	57911
56499	79478
1339	53637
57638	73649
14442	48130
11117	71084
58314	74782
54850	62483
15919	36630
11179	43560
22641	27862
9319	26719
2127	60787
42431	73731
20559	77306
2574	39862
39060	55501
67164	68050
41	34932
75448	79601
30699	63775
43009	71313
20466	25530
22579	38498
5125	9588
930	18156
1053	28813
64757	71173
14765	32446
18309	62728
16774	75527
29198	61648
28819	74236
6170	44279
35913	78293
30762	60877
76398	79384
48789	75144
597	37960
47656	57950
24299	26446
73411	78724
29811	37323
54023	65250
55905	67478
63594	69220
12618	18407
40921	68953
27274	63695
40666	59903
10787	14268
23815	49302
2177	81187
59397	61169
43702	49068
8118	30481
24936	54869
1423	48222
38552	70403
24866	56707
3003	48388
532	16435
14914	46287
30858	47296
60515	61969
4578	79293
34584	60040
27845	76177
20554	53645
14312	64043
11935	42096
42598	49473
15539	44598
37817	43266
7986	62219
43334	44732
293	59027
961	81116
42595	44080
51407	79155
720	15084
22843	67997
57695	77533
45678	67454
33658	66857
1163	53632
58003	74242
28414	66373
22375	73034
4882	67762
55445	80753
5739	29138
12186	32369
3637	68295
11517	40401
59582	69889
63651	78809
56661	76538
42050	59967
721	2346
23508	72319
23816	75819
43071	58224
60316	74038
34705	63360
47795	53285
9406	35542
39187	46659
25594	38093
31196	41119
9847	28869
58380	65153
4589	57859
34319	79427
48705	79419
10189	57264
5211	32909
56458	79375
19611	46506
438	19090
41667	73353
11987	13603
76783	77769
16676	53269
3743	39454
52377	57539
18768	60933
4941	6712
12512	63316
19871	31824
2574	37542
11194	49215
64676	73786
75433	75549
23157	70271
29266	65075
45889	72486
64850	76595
10502	49174
26532	65333
12574	49048
36930	78084
17441	54709
19619	61922
22358	42937
76116	76855
859	49147
10494	47765
2310	27261
3061	20412
33027	42785
5070	63335
12821	63708
36895	50917
15453	38935
18149	79994
12913	44684
10669	52553
17900	37084
44553	72684
46127	62705
17943	26268
19997	49961
38556	52797
12177	76032
480	10962
11052	51218
45353	45712
46236	63247
11806	26195
18483	27668
66042	80492
28429	42827
44217	47805
46259	78310
11573	56086
64737	65005
38146	55275
17368	33882
9322	52882
14468	53805
56936	58525
1113	31425
13769	66719
22993	71415
65243	76191
31485	38554
827	24061
43532	62594
30538	42117
30425	32734
39087	67063
8181	77440
819	63313
8756	49899
11848	56553
25380	42861
9309	74316
51182	78382
36967	76913
22299	47970
28009	36600
7621	44990
28301	29996
40341	61935
63636	71468
18613	24911
44844	59200
3912	73984
17851	35238
1800	77108
4473	59482
47359	66636
12033	14662
7291	77214
37714	56350
34246	46383
3497	7417
14854	50269
14017	17463
18549	24438
9919	73509
29562	56675
6045	7403
34471	62085
19943	75487
20792	23095
23383	61665
22801	39194
225	74748
11423	32446
26771	43159
5637	69762
38637	49067
66206	79500
44309	61530
59653	68848
37135	74307
1816	52294
28403	34788
64462	75160
52884	70602
16798	17212
21057	56723
6209	15251
1763	23155
42762	57921
31151	72838
8628	69391
29051	67234
45102	78935
58937	73320
36530	40611
28653	75738
37678	44120
52157	54731
1881	47373
5029	61408
13082	66122
51554	73915
18266	18579
53286	56389
18337	60094
49405	72373
36524	45395
16317	44704
33915	42320
7186	54311
13691	22573
41694	74902
12260	69208
32251	69128
63436	79484
7139	35419
1034	67241
16113	23716
37790	74715
75565	75906
72899	80854
2581	53116
31941	51187
21879	38593
38035	80074
28524	46799
44848	73072
7899	81262
4360	19456
40405	51709
22308	63724
1471	79544
20243	43392
16679	19510
24910	25128
10915	32238
12684	57090
61032	67202
9058	34888
4186	75843
61778	80530
51719	72273
5757	49262
12620	25623
11365	15970
27326	79726
20825	47570
31641	58770
23688	38155
14290	42946
32912	64161
53823	56086
42119	69509
31988	55976
9858	44836
17756	42968
1130	77736
24734	63713
37870	77969
66757	71167
5139	20467
35409	42630
42415	64223
3560	8116
50	9862
15124	17189
61798	66321
12883	13962
9243	38147
33158	66021
39481	39979
13215	55271
17106	68994
11727	13877
44519	66072
18960	49922
43598	79015
92	60616
69128	77511
31773	45785
35778	41306
62453	78777
58696	66423
15263	80361
14241	58711
51164	51690
56766	68820
3171	75543
6635	43100
30534	80067
8676	24247
32865	80393
31646	77061
66516	77071
26977	72832
25260	79190
16504	35882
19196	61208
9448	66520
7267	65731
10791	59515
26878	75659
16075	40666
25853	37068
537	1376
41714	77458
22355	47104
2230	79787
49221	70748
14184	39067
19804	65913
35097	80131
13072	64583
9891	71352
31193	69834
21118	59695
36974	70064
16294	17725
36303	47011
32378	81225
6820	70747
14763	44800
3839	45558
28471	53664
26558	58366
3676	43072
37914	78151
22964	63578
20949	72175
18716	45258
3411	33754
32566	81360
70523	77222
10302	66166
27484	79663
43050	70542
12332	31811
23385	42634
43944	45368
33062	78241
12508	53065
59548	60776
63372	80037
49622	56910
29429	32457
39673	69723
27145	53028
12614	15757
57360	68889
30492	75002
28144	66894
25278	71769
13616	41842
4897	12513
32390	50322
37172	54393
38903	80715
24980	42015
30723	41931
21754	28668
74330	75486
5082	53899
49647	52007
50634	73370
24620	26941
10154	23351
5504	17347
1441	16767
56501	76404
34751	66085
52534	63066
20885	22429
6106	27945
2340	12635
6181	24436
35372	63499
47276	58064
3842	78735
3362	70552
35499	64149
37555	59370
36307	59380
45422	45864
6938	78649
36764	79269
7112	43438
1052	14340
39945	55508
13583	20697
53000	61100
21252	33160
32903	58433
23918	65298
59610	72028
19728	77527
29807	52316
8602	39976
8	9875
16888	39010
4607	80055
33836	68894
32669	66211
50127	80782
15196	55192
32876	38721
31930	61172
13274	16634
28953	47033
18947	65909
28544	30022
62228	78963
15882	33082
32345	32501
57981	72473
32509	41563
21223	47715
41431	57375
73101	80280
49376	72273
12339	56482
5654	70888
50687	78122
29395	51174
35479	48843
8108	51481
8639	61967
56412	63464
54960	56540
34410	50008
47387	53578
3486	42129
65775	70642
15014	72758
39554	70181
10648	30997
4628	36593
1773	78635
31922	37719
3679	49924
12507	58959
5987	9866
2849	75803
19437	19962
30853	69005
4131	77576
6576	25558
56510	76415
2116	39587
8736	42589
21576	80431
38988	46568
68740	70035
69483	76840
23979	65737
59245	65573
16273	68513
38847	51023
62639	67969
51637	73791
15071	54264
31765	75755
44007	55470
3327	29266
39795	60474
38646	72581
20861	32342
50358	75369
23202	77965
49134	51424
293	23073
37817	69365
19695	78693
1450	1980
10099	70280
42089	50458
28542	42522
10175	52125
21226	80390
28860	64515
45897	67946
71183	80715
6961	71574
6074	64976
44169	58918
54459	79331
50248	52751
40589	44672
25503	30923
1053	26908
22770	30518
5870	34410
26545	52403
39652	53756
19833	68561
17083	25783
1593	72805
28504	78459
9507	42954
33726	39144
8761	18745
17580	81112
18710	24211
36064	44689
38405	51354
31306	67316
21313	39548
49137	58700
11069	57581
6924	44246
